product_id,category,weight_kg,fragility,shipping_mode,product_name,industry_type,cost_sensitivity,environmental_priority
11713,Clothing,0.21,1,Air,Product_11713,Clothing,3,3
11714,Electronics,21.81,5,Road,Product_11714,Electronics,3,3
11715,Electronics,0.33,5,Air,Product_11715,Electronics,3,3
11716,Clothing,1.13,3,Road,Product_11716,Clothing,3,3
11717,Clothing,0.84,4,Air,Product_11717,Clothing,3,3
11718,Clothing,0.22,2,Air,Product_11718,Clothing,3,3
11719,Furniture,44.38,5,Road,Product_11719,Furniture,3,3
11720,Furniture,18.65,5,Road,Product_11720,Furniture,3,3
11721,Furniture,14.33,5,Road,Product_11721,Furniture,3,3
11722,Beauty,0.52,5,Road,Product_11722,Beauty,3,3
11723,Clothing,0.25,2,Air,Product_11723,Clothing,3,3
11724,Home Decor,2.55,5,Road,Product_11724,Home Decor,3,3
11725,Home Decor,2.51,5,Air,Product_11725,Home Decor,3,3
11726,Beauty,0.7,5,Air,Product_11726,Beauty,3,3
11727,Electronics,0.19,5,Air,Product_11727,Electronics,3,3
11728,Beauty,0.26,5,Air,Product_11728,Beauty,3,3
11729,Electronics,1.91,5,Air,Product_11729,Electronics,3,3
11730,Beauty,0.21,5,Air,Product_11730,Beauty,3,3
11731,Furniture,10.0,5,Road,Product_11731,Furniture,3,3
11732,Furniture,40.12,5,Road,Product_11732,Furniture,3,3
11733,Electronics,0.23,5,Road,Product_11733,Electronics,3,3
11734,Beauty,0.96,5,Air,Product_11734,Beauty,3,3
11735,Clothing,0.23,1,Air,Product_11735,Clothing,3,3
11736,Clothing,1.08,3,Air,Product_11736,Clothing,3,3
11737,Furniture,14.01,5,Road,Product_11737,Furniture,3,3
11738,Furniture,13.23,5,Road,Product_11738,Furniture,3,3
11739,Furniture,69.77,5,Road,Product_11739,Furniture,3,3
11740,Clothing,0.19,1,Road,Product_11740,Clothing,3,3
11741,Beauty,0.44,5,Air,Product_11741,Beauty,3,3
11742,Electronics,0.18,4,Air,Product_11742,Electronics,3,3
11743,Electronics,0.19,4,Air,Product_11743,Electronics,3,3
11744,Electronics,24.55,5,Road,Product_11744,Electronics,3,3
11745,Clothing,0.96,5,Air,Product_11745,Clothing,3,3
11746,Clothing,1.18,3,Air,Product_11746,Clothing,3,3
11747,Home Decor,1.21,5,Air,Product_11747,Home Decor,3,3
11748,Furniture,13.21,5,Road,Product_11748,Furniture,3,3
11749,Electronics,24.04,5,Road,Product_11749,Electronics,3,3
11750,Electronics,15.03,5,Road,Product_11750,Electronics,3,3
11751,Electronics,19.99,5,Road,Product_11751,Electronics,3,3
11752,Furniture,14.78,4,Road,Product_11752,Furniture,3,3
11753,Furniture,47.53,5,Road,Product_11753,Furniture,3,3
11754,Clothing,1.21,4,Air,Product_11754,Clothing,3,3
11755,Electronics,0.22,5,Road,Product_11755,Electronics,3,3
11756,Clothing,0.15,1,Air,Product_11756,Clothing,3,3
11757,Electronics,0.12,4,Road,Product_11757,Electronics,3,3
11758,Electronics,0.24,5,Air,Product_11758,Electronics,3,3
11759,Beauty,0.33,5,Air,Product_11759,Beauty,3,3
11760,Home Decor,2.44,5,Road,Product_11760,Home Decor,3,3
11761,Furniture,15.28,5,Road,Product_11761,Furniture,3,3
11762,Electronics,16.73,5,Road,Product_11762,Electronics,3,3
11763,Electronics,0.29,5,Air,Product_11763,Electronics,3,3
11764,Electronics,20.0,5,Road,Product_11764,Electronics,3,3
11765,Beauty,0.81,4,Air,Product_11765,Beauty,3,3
11766,Beauty,0.29,5,Air,Product_11766,Beauty,3,3
11767,Clothing,0.29,2,Air,Product_11767,Clothing,3,3
11768,Electronics,2.42,5,Air,Product_11768,Electronics,3,3
11769,Electronics,0.13,5,Road,Product_11769,Electronics,3,3
11770,Electronics,23.93,5,Road,Product_11770,Electronics,3,3
11771,Furniture,71.25,5,Road,Product_11771,Furniture,3,3
11772,Clothing,0.28,2,Air,Product_11772,Clothing,3,3
11773,Furniture,10.09,5,Road,Product_11773,Furniture,3,3
11774,Beauty,0.57,4,Air,Product_11774,Beauty,3,3
11775,Furniture,16.85,5,Road,Product_11775,Furniture,3,3
11776,Clothing,0.2,2,Air,Product_11776,Clothing,3,3
11777,Beauty,0.77,4,Air,Product_11777,Beauty,3,3
11778,Clothing,0.94,5,Air,Product_11778,Clothing,3,3
11779,Furniture,67.79,5,Road,Product_11779,Furniture,3,3
11780,Furniture,13.39,5,Road,Product_11780,Furniture,3,3
11781,Home Decor,2.94,5,Air,Product_11781,Home Decor,3,3
11782,Clothing,0.9,3,Air,Product_11782,Clothing,3,3
11783,Electronics,0.33,5,Road,Product_11783,Electronics,3,3
11784,Beauty,0.38,5,Air,Product_11784,Beauty,3,3
11785,Home Decor,1.74,5,Air,Product_11785,Home Decor,3,3
11786,Clothing,0.21,1,Air,Product_11786,Clothing,3,3
11787,Furniture,62.23,5,Road,Product_11787,Furniture,3,3
11788,Home Decor,1.64,5,Air,Product_11788,Home Decor,3,3
11789,Furniture,17.06,5,Road,Product_11789,Furniture,3,3
11790,Home Decor,1.3,5,Air,Product_11790,Home Decor,3,3
11791,Clothing,0.88,4,Air,Product_11791,Clothing,3,3
11792,Furniture,11.63,5,Road,Product_11792,Furniture,3,3
11793,Furniture,10.7,5,Road,Product_11793,Furniture,3,3
11794,Furniture,13.92,4,Road,Product_11794,Furniture,3,3
11795,Electronics,22.98,5,Road,Product_11795,Electronics,3,3
11796,Clothing,1.27,2,Road,Product_11796,Clothing,3,3
11797,Clothing,1.7,2,Air,Product_11797,Clothing,3,3
11798,Electronics,0.23,5,Air,Product_11798,Electronics,3,3
11799,Home Decor,2.99,5,Road,Product_11799,Home Decor,3,3
11800,Electronics,2.0,5,Road,Product_11800,Electronics,3,3
11801,Electronics,0.14,4,Road,Product_11801,Electronics,3,3
11802,Electronics,0.25,5,Air,Product_11802,Electronics,3,3
11803,Electronics,0.18,5,Air,Product_11803,Electronics,3,3
11804,Electronics,0.19,5,Air,Product_11804,Electronics,3,3
11805,Furniture,72.57,5,Road,Product_11805,Furniture,3,3
11806,Clothing,0.29,1,Road,Product_11806,Clothing,3,3
11807,Home Decor,1.43,5,Road,Product_11807,Home Decor,3,3
11808,Electronics,19.06,5,Road,Product_11808,Electronics,3,3
11809,Electronics,20.46,5,Road,Product_11809,Electronics,3,3
11810,Electronics,1.75,5,Air,Product_11810,Electronics,3,3
11811,Clothing,1.8,2,Air,Product_11811,Clothing,3,3
11812,Clothing,0.24,2,Road,Product_11812,Clothing,3,3
11813,Clothing,0.25,2,Road,Product_11813,Clothing,3,3
11814,Electronics,1.82,5,Air,Product_11814,Electronics,3,3
11815,Furniture,63.38,5,Road,Product_11815,Furniture,3,3
11816,Furniture,17.0,5,Road,Product_11816,Furniture,3,3
11817,Home Decor,2.4,5,Air,Product_11817,Home Decor,3,3
11818,Electronics,2.12,5,Air,Product_11818,Electronics,3,3
11819,Electronics,1.85,5,Air,Product_11819,Electronics,3,3
11820,Home Decor,2.09,5,Air,Product_11820,Home Decor,3,3
11821,Furniture,11.26,5,Road,Product_11821,Furniture,3,3
11822,Beauty,0.85,4,Air,Product_11822,Beauty,3,3
11823,Electronics,0.32,5,Road,Product_11823,Electronics,3,3
11824,Furniture,15.2,5,Road,Product_11824,Furniture,3,3
11825,Furniture,14.09,4,Road,Product_11825,Furniture,3,3
11826,Furniture,67.13,5,Road,Product_11826,Furniture,3,3
11827,Beauty,0.99,5,Road,Product_11827,Beauty,3,3
11828,Electronics,1.5,5,Air,Product_11828,Electronics,3,3
11829,Electronics,0.28,5,Air,Product_11829,Electronics,3,3
11830,Electronics,1.83,5,Air,Product_11830,Electronics,3,3
11831,Electronics,23.94,5,Road,Product_11831,Electronics,3,3
11832,Furniture,16.85,5,Road,Product_11832,Furniture,3,3
11833,Home Decor,2.89,5,Air,Product_11833,Home Decor,3,3
11834,Clothing,1.03,2,Air,Product_11834,Clothing,3,3
11835,Furniture,12.65,5,Road,Product_11835,Furniture,3,3
11836,Furniture,16.43,5,Road,Product_11836,Furniture,3,3
11837,Clothing,0.26,1,Road,Product_11837,Clothing,3,3
11838,Electronics,0.37,5,Air,Product_11838,Electronics,3,3
11839,Electronics,18.04,5,Road,Product_11839,Electronics,3,3
11840,Clothing,0.82,5,Air,Product_11840,Clothing,3,3
11841,Clothing,1.16,5,Air,Product_11841,Clothing,3,3
11842,Electronics,18.67,5,Road,Product_11842,Electronics,3,3
11843,Furniture,13.01,5,Road,Product_11843,Furniture,3,3
11844,Furniture,71.46,5,Road,Product_11844,Furniture,3,3
11845,Electronics,20.43,5,Road,Product_11845,Electronics,3,3
11846,Furniture,14.93,4,Road,Product_11846,Furniture,3,3
11847,Electronics,0.26,5,Air,Product_11847,Electronics,3,3
11848,Electronics,1.65,5,Air,Product_11848,Electronics,3,3
11849,Clothing,0.23,2,Air,Product_11849,Clothing,3,3
11850,Electronics,0.14,5,Air,Product_11850,Electronics,3,3
11851,Electronics,23.92,5,Road,Product_11851,Electronics,3,3
11852,Furniture,65.67,5,Road,Product_11852,Furniture,3,3
11853,Clothing,0.81,5,Air,Product_11853,Clothing,3,3
11854,Furniture,19.85,5,Road,Product_11854,Furniture,3,3
11855,Electronics,22.85,5,Road,Product_11855,Electronics,3,3
11856,Electronics,15.1,5,Road,Product_11856,Electronics,3,3
11857,Electronics,19.84,5,Road,Product_11857,Electronics,3,3
11858,Furniture,12.49,5,Road,Product_11858,Furniture,3,3
11859,Beauty,0.65,4,Road,Product_11859,Beauty,3,3
11860,Electronics,21.09,5,Road,Product_11860,Electronics,3,3
11861,Electronics,0.23,5,Air,Product_11861,Electronics,3,3
11862,Furniture,13.97,5,Road,Product_11862,Furniture,3,3
11863,Electronics,2.04,5,Road,Product_11863,Electronics,3,3
11864,Electronics,0.15,5,Air,Product_11864,Electronics,3,3
11865,Clothing,0.3,1,Air,Product_11865,Clothing,3,3
11866,Electronics,0.26,5,Road,Product_11866,Electronics,3,3
11867,Beauty,0.3,5,Air,Product_11867,Beauty,3,3
11868,Clothing,1.7,2,Road,Product_11868,Clothing,3,3
11869,Furniture,42.8,5,Road,Product_11869,Furniture,3,3
11870,Clothing,0.24,2,Air,Product_11870,Clothing,3,3
11871,Furniture,77.93,5,Road,Product_11871,Furniture,3,3
11872,Clothing,1.18,4,Air,Product_11872,Clothing,3,3
11873,Electronics,0.11,5,Air,Product_11873,Electronics,3,3
11874,Beauty,0.85,5,Air,Product_11874,Beauty,3,3
11875,Beauty,0.38,5,Air,Product_11875,Beauty,3,3
11876,Furniture,12.94,5,Road,Product_11876,Furniture,3,3
11877,Furniture,42.04,5,Road,Product_11877,Furniture,3,3
11878,Beauty,0.46,5,Air,Product_11878,Beauty,3,3
11879,Furniture,11.65,5,Road,Product_11879,Furniture,3,3
11880,Home Decor,2.4,5,Air,Product_11880,Home Decor,3,3
11881,Electronics,2.15,5,Air,Product_11881,Electronics,3,3
11882,Furniture,53.53,5,Road,Product_11882,Furniture,3,3
11883,Furniture,14.46,4,Road,Product_11883,Furniture,3,3
11884,Furniture,18.2,5,Road,Product_11884,Furniture,3,3
11885,Electronics,2.49,5,Air,Product_11885,Electronics,3,3
11886,Furniture,13.08,4,Road,Product_11886,Furniture,3,3
11887,Home Decor,1.05,5,Air,Product_11887,Home Decor,3,3
11888,Beauty,0.51,3,Air,Product_11888,Beauty,3,3
11889,Clothing,0.28,2,Road,Product_11889,Clothing,3,3
11890,Clothing,1.16,5,Air,Product_11890,Clothing,3,3
11891,Furniture,11.14,4,Road,Product_11891,Furniture,3,3
11892,Furniture,10.41,5,Road,Product_11892,Furniture,3,3
11893,Electronics,0.34,5,Road,Product_11893,Electronics,3,3
11894,Furniture,12.36,5,Road,Product_11894,Furniture,3,3
11895,Home Decor,2.39,5,Road,Product_11895,Home Decor,3,3
11896,Electronics,2.13,5,Air,Product_11896,Electronics,3,3
11897,Furniture,11.84,4,Road,Product_11897,Furniture,3,3
11898,Electronics,0.28,5,Road,Product_11898,Electronics,3,3
11899,Furniture,11.96,5,Road,Product_11899,Furniture,3,3
11900,Electronics,1.91,5,Air,Product_11900,Electronics,3,3
11901,Furniture,12.22,5,Road,Product_11901,Furniture,3,3
11902,Furniture,49.63,5,Road,Product_11902,Furniture,3,3
11903,Clothing,0.93,3,Air,Product_11903,Clothing,3,3
11904,Furniture,14.25,4,Road,Product_11904,Furniture,3,3
11905,Clothing,1.12,3,Air,Product_11905,Clothing,3,3
11906,Clothing,0.8,5,Air,Product_11906,Clothing,3,3
11907,Furniture,45.02,5,Road,Product_11907,Furniture,3,3
11908,Furniture,12.56,5,Road,Product_11908,Furniture,3,3
11909,Beauty,0.69,3,Air,Product_11909,Beauty,3,3
11910,Furniture,18.27,5,Road,Product_11910,Furniture,3,3
11911,Electronics,23.98,5,Road,Product_11911,Electronics,3,3
11912,Electronics,0.17,4,Air,Product_11912,Electronics,3,3
11913,Clothing,1.48,4,Road,Product_11913,Clothing,3,3
11914,Beauty,0.93,3,Air,Product_11914,Beauty,3,3
11915,Electronics,15.89,5,Road,Product_11915,Electronics,3,3
11916,Electronics,0.16,5,Air,Product_11916,Electronics,3,3
11917,Furniture,60.32,5,Road,Product_11917,Furniture,3,3
11918,Beauty,0.9,3,Road,Product_11918,Beauty,3,3
11919,Electronics,15.19,5,Road,Product_11919,Electronics,3,3
11920,Beauty,0.33,5,Road,Product_11920,Beauty,3,3
11921,Clothing,1.14,5,Road,Product_11921,Clothing,3,3
11922,Electronics,0.34,5,Air,Product_11922,Electronics,3,3
11923,Electronics,0.23,5,Air,Product_11923,Electronics,3,3
11924,Clothing,1.71,2,Air,Product_11924,Clothing,3,3
11925,Beauty,0.22,5,Road,Product_11925,Beauty,3,3
11926,Electronics,0.33,5,Air,Product_11926,Electronics,3,3
11927,Clothing,0.24,1,Air,Product_11927,Clothing,3,3
11928,Beauty,0.59,5,Road,Product_11928,Beauty,3,3
11929,Furniture,11.36,5,Road,Product_11929,Furniture,3,3
11930,Beauty,0.24,5,Road,Product_11930,Beauty,3,3
11931,Electronics,0.18,5,Air,Product_11931,Electronics,3,3
11932,Clothing,1.3,3,Air,Product_11932,Clothing,3,3
11933,Beauty,0.47,5,Road,Product_11933,Beauty,3,3
11934,Clothing,1.09,5,Air,Product_11934,Clothing,3,3
11935,Clothing,1.51,3,Air,Product_11935,Clothing,3,3
11936,Beauty,0.21,5,Air,Product_11936,Beauty,3,3
11937,Home Decor,1.62,5,Air,Product_11937,Home Decor,3,3
11938,Electronics,0.13,5,Air,Product_11938,Electronics,3,3
11939,Home Decor,1.86,5,Air,Product_11939,Home Decor,3,3
11940,Beauty,0.45,5,Air,Product_11940,Beauty,3,3
11941,Beauty,0.27,5,Air,Product_11941,Beauty,3,3
11942,Electronics,1.53,5,Air,Product_11942,Electronics,3,3
11943,Furniture,13.33,5,Road,Product_11943,Furniture,3,3
11944,Electronics,19.3,5,Road,Product_11944,Electronics,3,3
11945,Clothing,1.05,4,Air,Product_11945,Clothing,3,3
11946,Electronics,0.35,5,Air,Product_11946,Electronics,3,3
11947,Furniture,13.13,5,Road,Product_11947,Furniture,3,3
11948,Clothing,1.84,4,Road,Product_11948,Clothing,3,3
11949,Furniture,13.85,5,Road,Product_11949,Furniture,3,3
11950,Electronics,0.23,5,Air,Product_11950,Electronics,3,3
11951,Electronics,0.17,5,Air,Product_11951,Electronics,3,3
11952,Beauty,0.62,4,Air,Product_11952,Beauty,3,3
11953,Beauty,0.93,4,Air,Product_11953,Beauty,3,3
11954,Furniture,17.4,5,Road,Product_11954,Furniture,3,3
11955,Clothing,1.19,3,Air,Product_11955,Clothing,3,3
11956,Furniture,15.42,5,Road,Product_11956,Furniture,3,3
11957,Clothing,0.82,5,Air,Product_11957,Clothing,3,3
11958,Electronics,2.37,5,Air,Product_11958,Electronics,3,3
11959,Clothing,0.9,5,Road,Product_11959,Clothing,3,3
11960,Electronics,2.15,5,Air,Product_11960,Electronics,3,3
11961,Electronics,0.26,5,Air,Product_11961,Electronics,3,3
11962,Beauty,0.92,4,Air,Product_11962,Beauty,3,3
11963,Beauty,0.67,4,Road,Product_11963,Beauty,3,3
11964,Beauty,0.4,5,Road,Product_11964,Beauty,3,3
11965,Beauty,0.47,5,Air,Product_11965,Beauty,3,3
11966,Electronics,1.86,5,Air,Product_11966,Electronics,3,3
11967,Furniture,13.28,4,Road,Product_11967,Furniture,3,3
11968,Clothing,0.2,2,Air,Product_11968,Clothing,3,3
11969,Beauty,0.73,5,Air,Product_11969,Beauty,3,3
11970,Clothing,0.95,4,Road,Product_11970,Clothing,3,3
11971,Electronics,0.21,5,Air,Product_11971,Electronics,3,3
11972,Clothing,1.11,4,Air,Product_11972,Clothing,3,3
11973,Furniture,12.58,4,Road,Product_11973,Furniture,3,3
11974,Electronics,0.25,5,Air,Product_11974,Electronics,3,3
11975,Electronics,0.22,5,Air,Product_11975,Electronics,3,3
11976,Clothing,1.56,2,Air,Product_11976,Clothing,3,3
11977,Electronics,0.35,5,Air,Product_11977,Electronics,3,3
11978,Clothing,1.78,3,Air,Product_11978,Clothing,3,3
11979,Home Decor,1.7,5,Air,Product_11979,Home Decor,3,3
11980,Electronics,1.98,5,Air,Product_11980,Electronics,3,3
11981,Electronics,1.92,5,Road,Product_11981,Electronics,3,3
11982,Electronics,15.34,5,Road,Product_11982,Electronics,3,3
11983,Electronics,2.15,5,Air,Product_11983,Electronics,3,3
11984,Clothing,1.09,5,Road,Product_11984,Clothing,3,3
11985,Beauty,0.78,4,Air,Product_11985,Beauty,3,3
11986,Clothing,0.18,2,Air,Product_11986,Clothing,3,3
11987,Electronics,2.42,5,Air,Product_11987,Electronics,3,3
11988,Electronics,0.23,5,Air,Product_11988,Electronics,3,3
11989,Home Decor,1.31,5,Road,Product_11989,Home Decor,3,3
11990,Home Decor,1.04,5,Air,Product_11990,Home Decor,3,3
11991,Home Decor,1.02,5,Road,Product_11991,Home Decor,3,3
11992,Electronics,22.38,5,Road,Product_11992,Electronics,3,3
11993,Clothing,1.98,4,Road,Product_11993,Clothing,3,3
11994,Electronics,16.22,5,Road,Product_11994,Electronics,3,3
11995,Clothing,0.25,2,Road,Product_11995,Clothing,3,3
11996,Electronics,0.27,5,Road,Product_11996,Electronics,3,3
11997,Electronics,0.35,5,Road,Product_11997,Electronics,3,3
11998,Beauty,0.33,5,Air,Product_11998,Beauty,3,3
11999,Furniture,53.89,5,Road,Product_11999,Furniture,3,3
12000,Furniture,11.59,5,Road,Product_12000,Furniture,3,3
12001,Electronics,0.34,5,Road,Product_12001,Electronics,3,3
12002,Beauty,0.9,3,Air,Product_12002,Beauty,3,3
12003,Furniture,14.16,4,Road,Product_12003,Furniture,3,3
12004,Furniture,68.72,5,Road,Product_12004,Furniture,3,3
12005,Electronics,0.28,5,Air,Product_12005,Electronics,3,3
12006,Furniture,75.59,5,Road,Product_12006,Furniture,3,3
12007,Beauty,0.21,5,Air,Product_12007,Beauty,3,3
12008,Beauty,0.98,3,Air,Product_12008,Beauty,3,3
12009,Furniture,51.05,5,Road,Product_12009,Furniture,3,3
12010,Clothing,0.16,2,Air,Product_12010,Clothing,3,3
12011,Electronics,0.36,5,Air,Product_12011,Electronics,3,3
12012,Clothing,0.16,1,Air,Product_12012,Clothing,3,3
12013,Clothing,1.55,2,Air,Product_12013,Clothing,3,3
12014,Clothing,0.25,1,Air,Product_12014,Clothing,3,3
12015,Electronics,22.96,5,Road,Product_12015,Electronics,3,3
12016,Beauty,0.23,5,Road,Product_12016,Beauty,3,3
12017,Electronics,23.29,5,Road,Product_12017,Electronics,3,3
12018,Beauty,0.79,3,Air,Product_12018,Beauty,3,3
12019,Home Decor,1.74,5,Air,Product_12019,Home Decor,3,3
12020,Beauty,0.75,3,Air,Product_12020,Beauty,3,3
12021,Clothing,1.11,2,Air,Product_12021,Clothing,3,3
12022,Beauty,0.83,5,Air,Product_12022,Beauty,3,3
12023,Furniture,49.18,5,Road,Product_12023,Furniture,3,3
12024,Clothing,2.0,2,Air,Product_12024,Clothing,3,3
12025,Beauty,0.88,3,Air,Product_12025,Beauty,3,3
12026,Clothing,1.18,3,Air,Product_12026,Clothing,3,3
12027,Clothing,0.29,2,Air,Product_12027,Clothing,3,3
12028,Electronics,1.68,5,Road,Product_12028,Electronics,3,3
12029,Furniture,15.92,5,Road,Product_12029,Furniture,3,3
12030,Electronics,0.31,5,Air,Product_12030,Electronics,3,3
12031,Clothing,0.16,1,Air,Product_12031,Clothing,3,3
12032,Furniture,14.3,5,Road,Product_12032,Furniture,3,3
12033,Furniture,11.06,5,Road,Product_12033,Furniture,3,3
12034,Electronics,23.37,5,Road,Product_12034,Electronics,3,3
12035,Clothing,1.95,3,Air,Product_12035,Clothing,3,3
12036,Clothing,1.6,2,Air,Product_12036,Clothing,3,3
12037,Clothing,0.15,1,Road,Product_12037,Clothing,3,3
12038,Clothing,2.0,2,Air,Product_12038,Clothing,3,3
12039,Electronics,0.32,5,Air,Product_12039,Electronics,3,3
12040,Clothing,1.03,5,Road,Product_12040,Clothing,3,3
12041,Electronics,1.54,5,Road,Product_12041,Electronics,3,3
12042,Home Decor,2.74,5,Road,Product_12042,Home Decor,3,3
12043,Home Decor,1.75,5,Air,Product_12043,Home Decor,3,3
12044,Furniture,12.2,5,Road,Product_12044,Furniture,3,3
12045,Home Decor,1.42,5,Air,Product_12045,Home Decor,3,3
12046,Beauty,0.43,5,Air,Product_12046,Beauty,3,3
12047,Electronics,1.84,5,Air,Product_12047,Electronics,3,3
12048,Beauty,0.65,5,Air,Product_12048,Beauty,3,3
12049,Clothing,1.74,2,Air,Product_12049,Clothing,3,3
12050,Beauty,0.41,5,Air,Product_12050,Beauty,3,3
12051,Clothing,1.01,5,Air,Product_12051,Clothing,3,3
12052,Electronics,21.31,5,Road,Product_12052,Electronics,3,3
12053,Furniture,69.57,5,Road,Product_12053,Furniture,3,3
12054,Furniture,12.63,5,Road,Product_12054,Furniture,3,3
12055,Clothing,1.28,3,Air,Product_12055,Clothing,3,3
12056,Electronics,2.34,5,Air,Product_12056,Electronics,3,3
12057,Electronics,0.3,5,Air,Product_12057,Electronics,3,3
12058,Electronics,2.33,5,Air,Product_12058,Electronics,3,3
12059,Furniture,56.33,5,Road,Product_12059,Furniture,3,3
12060,Electronics,24.35,5,Road,Product_12060,Electronics,3,3
12061,Furniture,78.46,5,Road,Product_12061,Furniture,3,3
12062,Furniture,16.82,5,Road,Product_12062,Furniture,3,3
12063,Furniture,10.91,5,Road,Product_12063,Furniture,3,3
12064,Furniture,16.95,5,Road,Product_12064,Furniture,3,3
12065,Furniture,15.31,5,Road,Product_12065,Furniture,3,3
12066,Home Decor,1.52,5,Air,Product_12066,Home Decor,3,3
12067,Furniture,42.12,5,Road,Product_12067,Furniture,3,3
12068,Home Decor,1.51,5,Air,Product_12068,Home Decor,3,3
12069,Electronics,0.13,4,Air,Product_12069,Electronics,3,3
12070,Clothing,0.2,1,Air,Product_12070,Clothing,3,3
12071,Electronics,2.04,5,Air,Product_12071,Electronics,3,3
12072,Beauty,0.46,5,Air,Product_12072,Beauty,3,3
12073,Electronics,0.38,5,Air,Product_12073,Electronics,3,3
12074,Furniture,12.66,5,Road,Product_12074,Furniture,3,3
12075,Electronics,0.14,4,Air,Product_12075,Electronics,3,3
12076,Furniture,40.46,5,Road,Product_12076,Furniture,3,3
12077,Clothing,1.81,2,Air,Product_12077,Clothing,3,3
12078,Furniture,17.06,5,Road,Product_12078,Furniture,3,3
12079,Furniture,10.86,5,Road,Product_12079,Furniture,3,3
12080,Furniture,48.76,5,Road,Product_12080,Furniture,3,3
12081,Electronics,0.21,5,Air,Product_12081,Electronics,3,3
12082,Furniture,11.08,5,Road,Product_12082,Furniture,3,3
12083,Beauty,0.36,5,Air,Product_12083,Beauty,3,3
12084,Beauty,0.55,3,Air,Product_12084,Beauty,3,3
12085,Electronics,0.36,5,Air,Product_12085,Electronics,3,3
12086,Furniture,19.0,5,Road,Product_12086,Furniture,3,3
12087,Electronics,0.27,5,Road,Product_12087,Electronics,3,3
12088,Electronics,0.34,5,Road,Product_12088,Electronics,3,3
12089,Clothing,0.28,2,Air,Product_12089,Clothing,3,3
12090,Furniture,15.53,5,Road,Product_12090,Furniture,3,3
12091,Electronics,0.19,5,Air,Product_12091,Electronics,3,3
12092,Beauty,0.97,4,Air,Product_12092,Beauty,3,3
12093,Electronics,22.58,5,Road,Product_12093,Electronics,3,3
12094,Furniture,14.47,5,Road,Product_12094,Furniture,3,3
12095,Electronics,1.91,5,Air,Product_12095,Electronics,3,3
12096,Home Decor,2.84,5,Air,Product_12096,Home Decor,3,3
12097,Home Decor,2.8,5,Air,Product_12097,Home Decor,3,3
12098,Furniture,14.77,5,Road,Product_12098,Furniture,3,3
12099,Home Decor,2.57,5,Air,Product_12099,Home Decor,3,3
12100,Beauty,0.76,4,Air,Product_12100,Beauty,3,3
12101,Furniture,16.04,5,Road,Product_12101,Furniture,3,3
12102,Electronics,0.18,5,Air,Product_12102,Electronics,3,3
12103,Clothing,1.6,2,Road,Product_12103,Clothing,3,3
12104,Electronics,2.09,5,Air,Product_12104,Electronics,3,3
12105,Beauty,0.42,5,Air,Product_12105,Beauty,3,3
12106,Clothing,1.01,5,Air,Product_12106,Clothing,3,3
12107,Clothing,1.78,2,Air,Product_12107,Clothing,3,3
12108,Electronics,0.21,5,Air,Product_12108,Electronics,3,3
12109,Clothing,0.17,1,Road,Product_12109,Clothing,3,3
12110,Furniture,12.32,5,Road,Product_12110,Furniture,3,3
12111,Electronics,0.31,5,Air,Product_12111,Electronics,3,3
12112,Electronics,20.02,5,Road,Product_12112,Electronics,3,3
12113,Beauty,0.41,5,Air,Product_12113,Beauty,3,3
12114,Electronics,2.18,5,Road,Product_12114,Electronics,3,3
12115,Electronics,18.38,5,Road,Product_12115,Electronics,3,3
12116,Furniture,13.48,5,Road,Product_12116,Furniture,3,3
12117,Furniture,15.84,5,Road,Product_12117,Furniture,3,3
12118,Furniture,11.3,5,Road,Product_12118,Furniture,3,3
12119,Furniture,72.74,5,Road,Product_12119,Furniture,3,3
12120,Home Decor,1.02,5,Air,Product_12120,Home Decor,3,3
12121,Electronics,2.08,5,Air,Product_12121,Electronics,3,3
12122,Beauty,0.48,5,Air,Product_12122,Beauty,3,3
12123,Furniture,64.17,5,Road,Product_12123,Furniture,3,3
12124,Electronics,0.13,5,Air,Product_12124,Electronics,3,3
12125,Furniture,13.34,4,Road,Product_12125,Furniture,3,3
12126,Clothing,1.09,5,Air,Product_12126,Clothing,3,3
12127,Clothing,0.25,2,Road,Product_12127,Clothing,3,3
12128,Electronics,0.11,4,Air,Product_12128,Electronics,3,3
12129,Electronics,22.99,5,Road,Product_12129,Electronics,3,3
12130,Furniture,13.13,4,Road,Product_12130,Furniture,3,3
12131,Furniture,12.3,4,Road,Product_12131,Furniture,3,3
12132,Electronics,0.23,5,Air,Product_12132,Electronics,3,3
12133,Furniture,12.23,5,Road,Product_12133,Furniture,3,3
12134,Furniture,11.63,5,Road,Product_12134,Furniture,3,3
12135,Electronics,17.94,5,Road,Product_12135,Electronics,3,3
12136,Electronics,0.18,5,Air,Product_12136,Electronics,3,3
12137,Furniture,14.85,5,Road,Product_12137,Furniture,3,3
12138,Electronics,16.02,5,Road,Product_12138,Electronics,3,3
12139,Electronics,0.17,4,Road,Product_12139,Electronics,3,3
12140,Furniture,18.96,5,Road,Product_12140,Furniture,3,3
12141,Furniture,18.4,5,Road,Product_12141,Furniture,3,3
12142,Clothing,0.24,1,Air,Product_12142,Clothing,3,3
12143,Electronics,21.77,5,Road,Product_12143,Electronics,3,3
12144,Furniture,13.06,5,Road,Product_12144,Furniture,3,3
12145,Home Decor,1.03,5,Air,Product_12145,Home Decor,3,3
